,Unnamed: 0,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital_gains,capital_loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,insured_zip_class,policy_duration_days
273,273,-1.0,OH,100/300,0.0,-1.1547699228587285,FEMALE,JD,armed-forces,skydiving,wife,0.6248756218905472,1.0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Arlington,3416 Washington Drive,0.6086956521739131,0.6666666666666667,Unknown,0.5,0.0,NO,0.5566433566433566,0.8059006211180124,0.4497421059252737,Nissan,Ultima,0.3500000000000085,0,0.1578947368421053,0.028720626631853784
274,274,0.08333333333333333,IL,500/1000,1.0,0.5877755536687989,FEMALE,Masters,other-service,skydiving,other-relative,0.4965174129353234,0.8217821782178217,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,1923 2nd Hwy,0.6956521739130435,0.6666666666666667,NO,0.0,0.6666666666666666,Unknown,0.5044289044289044,0.6319875776397516,0.5435903887281419,Ford,Fusion,0.10000000000000853,0,0.8947368421052633,0.9090513489991296
275,275,0.4166666666666667,IN,500/1000,0.0,0.21034559589484786,FEMALE,Associate,machine-op-inspct,board-games,own-child,0.0,0.31863186318631864,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Riverwood,6451 1st Hwy,0.43478260869565216,0.6666666666666667,Unknown,0.0,0.3333333333333333,NO,0.1944055944055944,-0.40062111801242234,0.366335388099132,Jeep,Wrangler,0.6500000000000057,0,0.1578947368421053,0.3591166231505657
276,276,0.3333333333333333,IN,250/500,1.0,-0.15216909701864137,MALE,Associate,tech-support,paintball,husband,0.5283582089552239,0.4293429342934293,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Columbus,1267 Francis Hwy,0.3913043478260869,0.6666666666666667,YES,0.5,0.6666666666666666,NO,0.33193473193473194,0.05745341614906832,0.6261164926405838,Saab,93,0.8500000000000085,0,0.1578947368421053,0.4759573542210618
277,277,0.25,OH,100/300,0.0,0.634693076375473,MALE,PhD,prof-specialty,cross-fit,unmarried,0.5532338308457712,1.0,Single Vehicle Collision,Rear Collision,Minor Damage,Other,PA,Northbrook,4158 Washington Lane,0.17391304347826086,0.0,NO,0.5,0.0,Unknown,0.5118881118881119,-0.1956521739130435,0.5516417159391118,BMW,M5,0.45000000000000284,1,0.21052631578947345,0.4915143603133159
278,278,-0.4166666666666667,IL,100/300,1.0,-2.3026716530812315,FEMALE,JD,armed-forces,exercise,not-in-family,0.0,1.0,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Northbend,3796 Cherokee Drive,0.2608695652173913,0.6666666666666667,Unknown,0.0,0.3333333333333333,YES,0.2727272727272727,0.7686335403726708,0.5878726883884765,Nissan,Pathfinder,0.8000000000000114,1,0.10526315789473673,0.9947780678851175
279,279,0.0,IL,100/300,0.0,-1.0229091472516745,FEMALE,College,other-service,sleeping,own-child,0.0,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbend,7434 Oak Hwy,0.6521739130434783,0.6666666666666667,YES,1.0,0.3333333333333333,YES,0.661072261072261,0.052795031055900624,0.6234746508994842,BMW,X6,0.10000000000000853,0,0.21052631578947345,0.19723672758920802
280,280,0.08333333333333333,OH,250/500,0.3333333333333333,0.6800125349899545,FEMALE,JD,craft-repair,movies,unmarried,0.0,0.24482448244824484,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,PA,Columbus,5178 Weaver Hwy,0.5217391304347826,0.6666666666666667,NO,0.5,1.0,Unknown,0.3617715617715618,0.15683229813664595,0.389608755818342,Nissan,Ultima,0.8500000000000085,0,0.8947368421052633,0.7709965187119234
281,281,-0.4166666666666667,IN,100/300,0.3333333333333333,0.37662621348758396,FEMALE,Associate,craft-repair,cross-fit,wife,0.37412935323383084,0.6615661566156615,Vehicle Theft,No Collision,Trivial Damage,Police,NY,Arlington,8477 Francis Hwy,0.13043478260869565,0.0,NO,1.0,0.3333333333333333,Unknown,0.04009324009324009,-0.9145962732919255,0.036985784375393134,Chevrolet,Malibu,0.9000000000000057,1,0.1578947368421053,0.19604003481288076
282,282,0.16666666666666666,OH,250/500,1.0,0.2423888297434232,FEMALE,PhD,transport-moving,video-games,not-in-family,0.0,1.0,Vehicle Theft,No Collision,Minor Damage,Police,SC,Northbrook,7693 Britain Lane,0.6086956521739131,0.0,YES,0.0,0.0,YES,0.057808857808857805,-0.8555900621118012,0.05371744873569003,Jeep,Grand Cherokee,0.4000000000000057,0,0.21052631578947345,0.9217798085291558
283,283,1.6666666666666667,OH,250/500,1.0,0.6171143713613569,MALE,PhD,tech-support,sleeping,other-relative,0.47164179104477616,0.7515751575157515,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Riverwood,3658 Rock Drive,0.43478260869565216,0.0,Unknown,0.0,0.6666666666666666,Unknown,0.5585081585081585,-0.11801242236024845,0.5266071203925022,BMW,X5,0.10000000000000853,1,0.21052631578947345,0.5067449956483899
284,284,-0.16666666666666666,OH,250/500,1.0,0.5415955990046752,FEMALE,MD,priv-house-serv,basketball,own-child,0.0,0.5553555355535553,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Riverwood,2617 Andromedia Drive,0.7391304347826086,0.6666666666666667,Unknown,0.5,1.0,YES,0.6181818181818182,1.0108695652173914,0.6663731286954334,Ford,Escape,0.7000000000000028,0,0.10526315789473673,0.3120104438642297
285,285,-0.4166666666666667,IL,500/1000,0.0,0.22272034860874781,FEMALE,High School,adm-clerical,kayaking,not-in-family,0.0,0.6318631863186319,Single Vehicle Collision,Front Collision,Total Loss,Other,VA,Northbrook,9279 Oak Hwy,0.34782608695652173,0.0,YES,0.0,0.3333333333333333,Unknown,0.5958041958041959,-0.055900621118012424,0.6422191470625236,Accura,MDX,0.6500000000000057,0,0.21052631578947345,0.7417319408181027
286,286,-0.5833333333333334,IN,100/300,0.3333333333333333,-1.0316780117575506,MALE,JD,priv-house-serv,hiking,not-in-family,0.2676616915422886,1.0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Hillsdale,3439 Andromedia Hwy,0.6086956521739131,0.6666666666666667,YES,1.0,0.0,NO,0.27086247086247084,0.7562111801242236,0.5838470247829916,Suburu,Forrestor,0.20000000000000284,0,0.1578947368421053,0.5095735422106179
287,287,0.16666666666666666,OH,100/300,0.0,-0.4978426529605641,FEMALE,Associate,transport-moving,golf,not-in-family,0.6835820895522389,1.0,Vehicle Theft,No Collision,Trivial Damage,,SC,Riverwood,5901 Elm Drive,0.2608695652173913,0.0,Unknown,0.5,0.0,NO,0.029836829836829837,-0.9487577639751553,0.06353000377405962,Toyota,Camry,0.10000000000000853,0,0.10526315789473673,0.3300696257615317
288,288,-1.0833333333333333,IN,250/500,0.3333333333333333,-0.2557154549922354,FEMALE,JD,handlers-cleaners,movies,husband,0.0,1.0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Northbrook,3982 Washington Hwy,0.2608695652173913,0.0,YES,0.5,0.6666666666666666,YES,0.3459207459207459,0.10403726708074534,0.6525349100515788,Ford,Escape,0.9000000000000057,1,0.9473684210526314,0.2924281984334203
289,289,0.08333333333333333,IN,500/1000,0.3333333333333333,-0.033420642168037536,FEMALE,College,sales,hiking,own-child,0.0,0.7002700270027002,Parked Car,No Collision,Minor Damage,Police,VA,Northbrook,3376 5th Drive,0.34782608695652173,0.0,NO,0.0,0.6666666666666666,Unknown,0.06806526806526807,-0.8214285714285714,0.07258774688640081,BMW,3 Series,0.9000000000000057,0,0.8947368421052633,0.5524369016536118
290,290,0.3333333333333333,OH,100/300,0.0,0.33655168317568257,MALE,Associate,machine-op-inspct,kayaking,wife,0.0,1.0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NC,Arlington,3936 Tree Drive,0.5652173913043478,0.0,YES,0.0,0.3333333333333333,Unknown,0.3990675990675991,1.610248447204969,0.8606113976600831,Chevrolet,Malibu,0.05000000000001137,0,0.0,0.7865535248041775
291,291,0.16666666666666666,IL,250/500,1.0,-1.942984304330852,MALE,College,protective-serv,golf,other-relative,0.6388059701492538,0.7092709270927093,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,OH,Springfield,6605 Tree Ave,0.0,0.6666666666666667,Unknown,0.0,0.6666666666666666,NO,0.26713286713286716,0.7313664596273292,0.4316266197005913,BMW,X5,0.75,0,0.052631578947368585,0.13566144473455177
292,292,-0.5833333333333334,IL,250/500,1.0,0.45275962587972457,FEMALE,High School,handlers-cleaners,polo,husband,0.0,0.8586858685868587,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NC,Northbend,3102 Apache St,0.6086956521739131,0.6666666666666667,Unknown,0.5,0.0,NO,0.4913752913752914,0.5885093167701864,0.3969052711032835,BMW,X6,0.9500000000000028,1,0.10526315789473673,0.47900348128807657
293,293,-0.3333333333333333,IL,500/1000,0.3333333333333333,0.07950922034689115,MALE,High School,sales,dancing,wife,0.0,0.5652565256525652,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NY,Columbus,7756 Pine Hwy,0.5652173913043478,0.0,YES,1.0,0.6666666666666666,Unknown,0.7244755244755244,1.3649068322981366,0.8788526858724368,Mercedes,ML350,0.15000000000000568,0,0.21052631578947345,0.15992167101827676
294,294,-0.08333333333333333,IN,250/500,0.0,-0.6792024394232185,MALE,High School,exec-managerial,golf,unmarried,0.0,0.5337533753375338,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NC,Columbus,7142 5th Lane,0.6956521739130435,1.0,Unknown,0.5,0.6666666666666666,YES,0.24895104895104894,-0.21894409937888198,0.5365454774185432,Honda,Civic,0.75,1,0.8947368421052633,0.8736945169712794
295,295,-0.5833333333333334,IN,250/500,0.0,0.2851677762113428,FEMALE,Associate,prof-specialty,basketball,wife,0.0,0.5085508550855085,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,Northbrook,2914 Oak Drive,0.5652173913043478,0.0,Unknown,0.5,0.6666666666666666,NO,0.5603729603729604,0.8183229813664596,0.6039753428104164,Mercedes,ML350,0.7000000000000028,0,0.0,0.38109225413402953
296,296,0.4166666666666667,IL,250/500,1.0,-1.1634568353598769,MALE,College,protective-serv,reading,wife,0.0,0.477047704770477,Multi-vehicle Collision,Front Collision,Minor Damage,Police,PA,Hillsdale,6522 Apache Drive,0.6521739130434783,0.6666666666666667,YES,1.0,0.6666666666666666,YES,0.3594405594405594,1.3462732919254659,0.6780727135488741,Audi,A3,0.75,0,0.052631578947368585,0.34497389033942555
297,297,0.08333333333333333,IL,100/300,0.0,-1.844314090638563,FEMALE,College,handlers-cleaners,dancing,wife,0.0,1.0,Parked Car,No Collision,Trivial Damage,Police,SC,Northbend,5279 Pine Ridge,0.13043478260869565,0.0,Unknown,1.0,1.0,Unknown,0.027972027972027972,-1.0481366459627328,0.03308592275757957,Dodge,RAM,0.4000000000000057,0,0.8947368421052633,0.8453002610966057
298,298,-0.25,IL,500/1000,0.0,0.6549352215432436,FEMALE,MD,adm-clerical,golf,not-in-family,0.0,1.0,Parked Car,No Collision,Minor Damage,,WV,Northbend,8078 Britain Hwy,0.30434782608695654,0.0,YES,0.5,0.0,Unknown,0.050349650349650346,-0.9642857142857143,0.05346584476034722,Nissan,Pathfinder,0.4000000000000057,0,0.052631578947368585,0.11956048738033072
299,299,-0.9166666666666666,IN,250/500,1.0,-0.650560213770847,MALE,High School,transport-moving,video-games,other-relative,0.26965174129353237,1.0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,PA,Northbend,1133 Apache St,0.6956521739130435,0.3333333333333333,NO,0.5,0.0,Unknown,0.3300699300699301,2.25,0.44445842244307465,Accura,TL,0.5500000000000114,0,0.9473684210526314,0.6977806788511749
300,300,0.4166666666666667,IL,100/300,0.0,-1.264749513203456,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,0.0,0.6462646264626463,Vehicle Theft,No Collision,Trivial Damage,Police,SC,Riverwood,2873 Flute Ave,0.6521739130434783,0.0,NO,0.5,1.0,NO,0.059673659673659674,-0.9487577639751553,0.07158133098502957,Audi,A5,0.6500000000000057,0,0.10526315789473673,0.22399912967798086
301,301,-0.5833333333333334,IL,100/300,1.0,-0.9739018484244409,MALE,Associate,handlers-cleaners,yachting,own-child,0.19900497512437812,0.25562556255625557,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,Riverwood,8509 Apache St,0.9130434782608695,0.6666666666666667,YES,0.5,0.6666666666666666,Unknown,0.6722610722610722,2.31055900621118,0.7247452509749654,Honda,CRV,0.30000000000001137,0,0.1578947368421053,0.8037423846823325
302,302,0.5,IL,100/300,1.0,0.591422417879187,MALE,College,sales,base-jumping,other-relative,0.3383084577114428,0.4995499549954995,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,8245 4th Hwy,1.0,0.6666666666666667,YES,0.0,0.6666666666666666,Unknown,0.813986013986014,1.6630434782608696,0.6580701975091207,Jeep,Wrangler,0.9000000000000057,0,0.9473684210526314,0.7159486510008704
303,303,0.16666666666666666,IL,250/500,0.0,-0.4133501360861874,MALE,JD,transport-moving,camping,wife,0.0,0.6831683168316831,Parked Car,No Collision,Trivial Damage,Police,NY,Columbus,3094 Best Lane,0.21739130434782608,0.0,Unknown,0.0,0.6666666666666666,NO,0.05874125874125874,-0.9503105590062112,0.046672537426091336,Ford,F150,0.10000000000000853,0,0.1578947368421053,0.21246736292428198
304,304,0.75,IN,250/500,0.0,0.534834558614631,MALE,High School,priv-house-serv,bungie-jumping,husband,0.5383084577114428,0.3015301530153015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Springfield,8188 Tree Ave,0.6521739130434783,0.6666666666666667,YES,0.0,0.0,NO,0.6135198135198136,-0.026397515527950312,0.5785633413007926,Accura,TL,0.30000000000001137,0,0.10526315789473673,0.4853133159268929
305,305,-0.3333333333333333,OH,100/300,0.0,-1.3977576168766999,FEMALE,JD,handlers-cleaners,base-jumping,wife,0.8199004975124379,0.48604860486048607,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Arlington,5224 5th Lane,0.6086956521739131,0.0,Unknown,1.0,0.3333333333333333,YES,0.1902097902097902,-0.41459627329192544,0.3584098628758335,Honda,Accord,0.7000000000000028,1,0.8947368421052633,0.7865535248041775
306,306,-0.75,IL,250/500,0.0,-0.06906976422463719,FEMALE,PhD,farming-fishing,kayaking,own-child,0.0,1.0,Single Vehicle Collision,Side Collision,Major Damage,Fire,SC,Riverwood,2230 1st St,0.043478260869565216,0.0,Unknown,0.5,0.3333333333333333,YES,0.22377622377622378,0.44254658385093165,0.4821990187444962,Mercedes,ML350,0.05000000000001137,1,0.1578947368421053,0.15970409051349
307,307,-0.08333333333333333,IN,250/500,0.0,0.450792777766257,FEMALE,Associate,protective-serv,cross-fit,unmarried,0.43781094527363185,1.0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Arlington,6719 Flute St,0.6086956521739131,0.6666666666666667,NO,0.5,0.6666666666666666,YES,0.2755244755244755,-0.13043478260869565,0.593911183796704,Nissan,Maxima,0.15000000000000568,1,0.21052631578947345,0.09464751958224543
308,308,-0.08333333333333333,OH,500/1000,0.3333333333333333,-0.6962894324089681,MALE,Associate,machine-op-inspct,hiking,unmarried,0.0,0.5157515751575157,Multi-vehicle Collision,Rear Collision,Total Loss,Other,NY,Northbrook,8064 4th Ave,0.7391304347826086,0.6666666666666667,Unknown,0.5,0.3333333333333333,YES,0.6564102564102564,0.04503105590062112,0.7076361806516543,Suburu,Legacy,0.20000000000000284,0,0.052631578947368585,0.9264577893820714
309,309,-0.16666666666666666,IL,250/500,1.0,-0.03497773025786647,MALE,Masters,armed-forces,golf,husband,0.0,0.6426642664266426,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,Northbend,2469 Francis Lane,0.8695652173913043,0.6666666666666667,NO,1.0,0.6666666666666666,NO,0.21305361305361306,-0.3385093167701863,0.45905145301295763,BMW,3 Series,0.6500000000000057,0,0.1578947368421053,0.17254134029590948
310,310,0.25,OH,100/300,1.0,0.23087457307916545,FEMALE,PhD,sales,dancing,other-relative,0.808955223880597,1.0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Springfield,4671 5th Ridge,0.43478260869565216,0.6666666666666667,NO,1.0,0.6666666666666666,YES,0.3421911421911422,1.2313664596273293,0.7378286576927916,Toyota,Camry,0.9500000000000028,1,0.21052631578947345,0.07082245430809399
311,311,-1.0,IN,100/300,1.0,-2.0109634922525745,MALE,MD,sales,base-jumping,not-in-family,0.0,0.8001800180018002,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Northbrook,6985 Maple Lane,0.13043478260869565,0.6666666666666667,Unknown,0.0,1.0,Unknown,0.13286713286713286,-0.16304347826086957,0.28594791797710406,Honda,Accord,0.30000000000001137,1,0.1578947368421053,0.2677328111401218
312,312,-0.4166666666666667,OH,100/300,1.0,0.29094539254465407,FEMALE,Associate,handlers-cleaners,skydiving,other-relative,0.0,0.6525652565256526,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Hillsdale,7791 Britain Ridge,0.0,0.0,Unknown,0.0,0.0,Unknown,0.16317016317016317,0.03881987577639751,0.30733425588124297,Suburu,Legacy,0.8500000000000085,0,0.052631578947368585,0.04525674499564839
313,313,1.75,OH,500/1000,0.3333333333333333,0.3365926591780464,MALE,PhD,protective-serv,board-games,own-child,0.3880597014925373,1.0,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Hillsdale,6355 4th Hwy,0.43478260869565216,0.6666666666666667,Unknown,1.0,0.6666666666666666,NO,0.634032634032634,0.007763975155279503,0.597936847402189,Toyota,Corolla,0.9500000000000028,0,0.0,0.17678416013925152
314,314,-0.6666666666666666,IL,250/500,1.0,0.246773261996362,FEMALE,Masters,machine-op-inspct,golf,unmarried,0.43681592039801,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbend,3495 Britain Drive,0.5652173913043478,0.6666666666666667,YES,1.0,0.0,Unknown,0.6060606060606061,0.9704968944099379,0.7350610139640207,BMW,X6,0.7000000000000028,0,0.9473684210526314,0.18331157528285466
315,315,0.3333333333333333,IL,500/1000,0.3333333333333333,0.12306671085972519,FEMALE,MD,transport-moving,bungie-jumping,wife,0.0,0.6444644464446445,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Northbend,2980 Sky Ridge,0.6086956521739131,0.0,NO,1.0,0.3333333333333333,Unknown,0.351981351981352,1.296583850931677,0.6639828909296767,Nissan,Ultima,0.15000000000000568,0,0.1578947368421053,0.9075282854656223
316,316,0.6666666666666666,OH,500/1000,0.3333333333333333,0.4743949551278676,MALE,High School,exec-managerial,bungie-jumping,not-in-family,0.0,1.0,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Riverwood,5914 Oak Ave,0.9565217391304348,0.6666666666666667,NO,0.5,1.0,Unknown,0.703962703962704,1.296583850931677,0.7589633916215877,BMW,X5,0.7000000000000028,0,0.0,0.7150783289817233
317,317,0.5833333333333334,IN,500/1000,1.0,0.7841325569966436,FEMALE,Associate,adm-clerical,camping,wife,0.3920398009950249,0.42484248424842486,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,VA,Northbend,3835 5th Ave,0.34782608695652173,0.6666666666666667,YES,0.5,0.3333333333333333,Unknown,0.24988344988344988,0.6164596273291926,0.6059881746131589,Accura,MDX,0.15000000000000568,0,0.8947368421052633,0.9208006962576153
318,318,-0.4166666666666667,IL,250/500,0.0,-1.4468058917062967,FEMALE,High School,transport-moving,yachting,not-in-family,0.0,1.0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Northbend,5925 Tree Hwy,0.043478260869565216,0.6666666666666667,Unknown,0.5,0.0,Unknown,0.29557109557109557,-0.5559006211180124,0.2782739967291484,Toyota,Highlander,0.5500000000000114,0,0.10526315789473673,0.7704525674499565
319,319,-0.6666666666666666,IN,500/1000,0.3333333333333333,0.8113815985686424,MALE,Associate,protective-serv,reading,other-relative,0.5134328358208955,0.33483348334833485,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Springfield,6250 1st Ridge,0.8260869565217391,0.0,YES,0.0,0.3333333333333333,YES,0.5771561771561772,0.8742236024844721,0.6220908290350987,Suburu,Forrestor,0.5500000000000114,1,0.10526315789473673,0.8468233246301131
320,320,-0.08333333333333333,IL,100/300,1.0,1.4219240337908632,FEMALE,High School,sales,video-games,wife,0.6129353233830847,0.7281728172817281,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,1346 5th Lane,0.7391304347826086,0.0,YES,0.0,0.6666666666666666,YES,0.6256410256410256,-0.006211180124223602,0.7588375896339162,Toyota,Corolla,0.5,0,0.9473684210526314,0.9264577893820714
